n_crash_reports,contains_fatality_words,contains_pedestrian_words,year,day_of_week,hour,day,weekday,month,is_weekend,day_part,distance_to_nairobi,contains_vehicle_words,severity_index,local_crash_density,season,fatality_mention_ratio
1,0,0,2022.0,Tuesday,14.0,4.0,1.0,10.0,0,afternoon,38.725576391968026,0,0,137,transitional,0.056882327399044724
1,0,0,2022.0,Tuesday,18.0,4.0,1.0,10.0,0,evening,10.028726572938142,0,0,1368,transitional,0.05424886191198786
1,0,0,2022.0,Tuesday,18.0,4.0,1.0,10.0,0,evening,10.631564866539211,0,0,1035,transitional,0.05424886191198786
1,0,0,2022.0,Tuesday,18.0,4.0,1.0,10.0,0,evening,14.110299770521888,0,0,1987,transitional,0.05424886191198786
1,1,0,2022.0,Tuesday,22.0,4.0,1.0,10.0,0,night,6.953446743955545,0,1,4055,transitional,0.06271862534519791
1,0,0,2022.0,Friday,6.0,4.0,4.0,11.0,0,morning,16.750662957131485,0,0,1606,transitional,0.05774016923842708
1,1,0,2022.0,Friday,10.0,4.0,4.0,11.0,0,morning,24.50925800674799,0,1,759,transitional,0.05774016923842708
1,0,0,2022.0,Friday,20.0,4.0,4.0,11.0,0,evening,16.69913061553204,0,0,392,transitional,0.05424886191198786
1,0,0,2022.0,Sunday,8.0,4.0,6.0,12.0,1,morning,56.20375134408619,0,0,13,rainy,0.05774016923842708
1,0,0,2022.0,Sunday,12.0,4.0,6.0,12.0,1,afternoon,7.5950902571403205,0,0,3637,rainy,0.056882327399044724
1,0,0,,,,,,,0,night,25.26815105726756,0,0,213,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,8.42469103389359,0,0,2477,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,3.4210430069849287,0,0,8524,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,11.276464478176337,0,0,870,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,7.2565155842760705,0,0,3954,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,15.263837070504506,0,0,941,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,7.643358394784371,0,0,3353,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,29.6974034354029,0,0,185,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,7.699586368844536,0,0,3536,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,13.938388546927447,0,0,948,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,3.3042098872483345,0,0,8330,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,4.588805122021685,0,0,6959,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,8.486848416835857,0,0,3106,transitional,0.06271862534519791
1,1,0,,,,,,,0,night,1.424450526661099,0,1,8161,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,31.763785403081982,0,0,468,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,11.107695083766206,0,0,1599,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,9.536590894285663,0,0,2532,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,7.319938701373053,0,0,3943,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,7.098588058592474,0,0,3889,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,11.240807902999704,0,0,2765,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,4.338999889262082,0,0,4542,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,7.699586368844536,0,0,3536,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,4.630755499339588,0,0,5325,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,6.104533509102407,0,0,3828,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,5.712216619154156,0,0,3084,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,14.529981171929206,0,0,2004,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,18.64990951659883,0,0,673,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,3.74322063486984,0,0,6808,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,1.0013374167963687,0,0,8299,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,15.987627717915553,0,0,874,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,9.79433178702801,0,0,530,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,5.986294997925459,0,0,3917,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,25.13687254323418,0,0,228,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,1.4095001422487687,0,0,8032,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,1.169119108572083,0,0,8300,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,1.3210488820818758,0,0,8562,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,1.103135788408659,0,0,8217,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,5.0870182877472025,0,0,7103,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,5.712216619154156,0,0,3084,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,1.3927348648148292,0,0,8471,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,4.368046889204226,0,0,6827,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,14.33100418774253,0,0,2010,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,3.132093308245834,0,0,7657,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,34.27378724974035,0,0,144,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,0.7870926032679237,0,0,8329,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,23.898224757389006,0,0,815,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,24.50925800674799,0,0,759,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,70.44026984424598,0,0,5,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,3.4031086958848893,0,0,7287,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,2.6473339367654267,0,0,7958,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,6.145120714190225,0,0,4671,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,6.505113410265505,0,0,4042,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,1.5238872040576286,0,0,7929,transitional,0.06271862534519791
1,0,0,2022.0,Wednesday,3.0,5.0,2.0,1.0,0,night,45.29169859489987,0,0,142,rainy,0.06271862534519791
1,0,0,2022.0,Wednesday,12.0,5.0,2.0,1.0,0,afternoon,45.29169859489987,0,0,142,rainy,0.056882327399044724
1,0,0,2022.0,Wednesday,19.0,5.0,2.0,1.0,0,evening,40.3565734906028,0,0,237,rainy,0.05424886191198786
1,0,0,2022.0,Saturday,20.0,5.0,5.0,2.0,1,evening,10.320004269611328,0,0,1761,rainy,0.05424886191198786
1,0,0,2022.0,Saturday,21.0,5.0,5.0,2.0,1,night,38.67045047840494,0,0,390,rainy,0.06271862534519791
1,0,0,2022.0,Tuesday,15.0,5.0,1.0,4.0,0,afternoon,40.3565734906028,0,0,237,transitional,0.056882327399044724
1,1,0,2022.0,Sunday,6.0,5.0,6.0,6.0,1,morning,23.424802281343936,0,1,219,dry,0.05774016923842708
1,0,0,2022.0,Sunday,6.0,5.0,6.0,6.0,1,morning,14.021793375104796,0,0,2060,dry,0.05774016923842708
1,0,0,2022.0,Sunday,7.0,5.0,6.0,6.0,1,morning,7.2565155842760705,0,0,3954,dry,0.05774016923842708
1,0,0,2022.0,Sunday,15.0,5.0,6.0,6.0,1,afternoon,11.118099837233498,0,0,2871,dry,0.056882327399044724
1,0,0,2022.0,Sunday,18.0,5.0,6.0,6.0,1,evening,4.299057363926865,0,0,7078,dry,0.05424886191198786
1,0,0,2022.0,Tuesday,6.0,5.0,1.0,7.0,0,morning,1.5269193217951738,0,0,7950,dry,0.05774016923842708
1,0,0,2022.0,Tuesday,11.0,5.0,1.0,7.0,0,morning,2.9527532871537208,0,0,7548,dry,0.05774016923842708
1,0,0,2022.0,Tuesday,11.0,5.0,1.0,7.0,0,morning,13.036380193557886,0,0,604,dry,0.05774016923842708
1,0,0,2022.0,Tuesday,12.0,5.0,1.0,7.0,0,afternoon,11.950518312982478,0,0,1483,dry,0.056882327399044724
1,0,0,2022.0,Tuesday,13.0,5.0,1.0,7.0,0,afternoon,1.2809709731726187,0,0,8523,dry,0.056882327399044724
1,0,0,2022.0,Tuesday,15.0,5.0,1.0,7.0,0,afternoon,29.472822041598448,0,0,186,dry,0.056882327399044724
1,0,0,2022.0,Tuesday,17.0,5.0,1.0,7.0,0,evening,5.703874147883126,0,0,4487,dry,0.05424886191198786
1,0,0,2022.0,Tuesday,21.0,5.0,1.0,7.0,0,night,8.63177673681587,0,0,3401,dry,0.06271862534519791
1,0,0,2022.0,Tuesday,23.0,5.0,1.0,7.0,0,night,14.475427276177262,0,0,2004,dry,0.06271862534519791
1,0,0,2022.0,Monday,6.0,5.0,0.0,9.0,0,morning,4.1355463095888325,0,0,6635,transitional,0.05774016923842708
1,0,0,2022.0,Monday,9.0,5.0,0.0,9.0,0,morning,13.143694321237296,0,0,2362,transitional,0.05774016923842708
1,0,0,2022.0,Monday,10.0,5.0,0.0,9.0,0,morning,3.5847401986550267,0,0,6836,transitional,0.05774016923842708
1,0,0,2022.0,Monday,10.0,5.0,0.0,9.0,0,morning,17.541048156479285,0,0,826,transitional,0.05774016923842708
1,0,0,2022.0,Wednesday,6.0,5.0,2.0,10.0,0,morning,7.169448105174033,0,0,3592,transitional,0.05774016923842708
1,0,0,2022.0,Wednesday,7.0,5.0,2.0,10.0,0,morning,3.132093308245834,0,0,7657,transitional,0.05774016923842708
1,0,0,2022.0,Wednesday,9.0,5.0,2.0,10.0,0,morning,4.672135733168352,0,0,5437,transitional,0.05774016923842708
1,0,0,2022.0,Wednesday,12.0,5.0,2.0,10.0,0,afternoon,51.9578206068677,0,0,5,transitional,0.056882327399044724
1,0,0,2022.0,Saturday,5.0,5.0,5.0,11.0,1,morning,1.621863623836456,0,0,8151,transitional,0.05774016923842708
1,0,0,2022.0,Saturday,5.0,5.0,5.0,11.0,1,morning,5.449287968876127,0,0,6100,transitional,0.05774016923842708
1,0,0,2022.0,Saturday,7.0,5.0,5.0,11.0,1,morning,4.8363605961239235,0,0,3840,transitional,0.05774016923842708
1,0,0,2022.0,Saturday,8.0,5.0,5.0,11.0,1,morning,4.812412157308867,0,0,4039,transitional,0.05774016923842708
1,0,0,2022.0,Saturday,9.0,5.0,5.0,11.0,1,morning,3.178157657982458,0,0,8537,transitional,0.05774016923842708
1,0,0,2022.0,Saturday,17.0,5.0,5.0,11.0,1,evening,8.602257777239963,0,0,3270,transitional,0.05424886191198786
1,0,0,2022.0,Saturday,18.0,5.0,5.0,11.0,1,evening,2.623170856480809,0,0,7729,transitional,0.05424886191198786
1,1,0,2022.0,Saturday,21.0,5.0,5.0,11.0,1,night,0.8065913000056837,0,1,8614,transitional,0.06271862534519791
1,0,0,2022.0,Monday,6.0,5.0,0.0,12.0,0,morning,7.751036215357347,0,0,3138,rainy,0.05774016923842708
1,0,0,2022.0,Monday,8.0,5.0,0.0,12.0,0,morning,3.587296330305773,0,0,6939,rainy,0.05774016923842708
1,0,0,2022.0,Monday,18.0,5.0,0.0,12.0,0,evening,22.247216277074955,0,0,846,rainy,0.05424886191198786
1,0,0,2022.0,Monday,21.0,5.0,0.0,12.0,0,night,15.274276615747857,0,0,1859,rainy,0.06271862534519791
1,0,0,,,,,,,0,night,7.098588058592474,0,0,3889,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,9.938448285679522,0,0,457,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,15.987627717915553,0,0,874,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,32.32171459854835,0,0,474,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,8.77007964687944,0,0,1117,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,29.961376356237352,0,0,409,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,8.582578014843602,0,0,2580,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,9.376839259893156,0,0,2907,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,13.198798301147322,0,0,2366,transitional,0.06271862534519791
1,1,0,,,,,,,0,night,1.343474407928833,0,1,8574,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,7.3207353448467645,0,0,3945,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,7.171673365328866,0,0,3295,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,14.475427276177262,0,0,2004,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,8.63177673681587,0,0,3401,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,13.656618234833891,0,0,979,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,28.416570204336452,0,0,461,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,27.43594132959006,0,0,482,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,4.118148886328321,0,0,7067,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,3.132093308245834,0,0,7657,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,0.7648235871938402,0,0,8642,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,15.705573712762506,0,0,1788,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,8.882151382792927,0,0,2306,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,15.105018039042898,0,0,1852,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,37.54899764231857,0,0,387,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,7.546443410033119,0,0,1934,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,18.053297147932366,0,0,1577,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,7.171673365328866,0,0,3295,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,13.34451643746462,0,0,1875,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,5.325772972444604,0,0,5055,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,17.546633303158632,0,0,826,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,3.2792861022988227,0,0,7433,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,29.6974034354029,0,0,185,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,43.35024609186243,0,0,130,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,13.244134269692582,0,0,599,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,12.129851193688737,0,0,1497,transitional,0.06271862534519791
1,1,0,,,,,,,0,night,29.6974034354029,0,1,185,transitional,0.06271862534519791
1,1,0,,,,,,,0,night,5.812871696063602,0,1,5822,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,6.667038245827604,0,0,4028,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,14.469107712258927,0,0,2004,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,10.178457636086657,0,0,3137,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,29.6974034354029,0,0,185,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,10.178457636086657,0,0,3137,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,6.950819034031222,0,0,3764,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,11.11602098526415,0,0,2879,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,11.338367252610636,0,0,2762,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,8.601624962672405,0,0,3270,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,45.29169859489987,0,0,142,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,12.830715942105323,0,0,1546,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,7.259204651853467,0,0,3954,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,0.9591736363366395,0,0,8443,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,6.086274303507985,0,0,4842,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,11.78623823151906,0,0,670,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,8.850358763132173,0,0,2359,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,55.62838193426162,0,0,47,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,1.25105031379393,0,0,8238,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,1.1941588439698705,0,0,8211,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,11.950518312982478,0,0,1483,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,35.04136587490674,0,0,343,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,11.184271773928584,0,0,2802,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,2.623170856480809,0,0,7729,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,11.734666542721062,0,0,1851,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,7.760059763191233,0,0,3425,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,14.469107712258927,0,0,2004,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,3.2169952869717013,0,0,6926,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,43.35024609186243,0,0,130,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,29.6974034354029,0,0,185,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,15.263803962732469,0,0,941,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,4.712510731279518,0,0,5237,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,0.7870926032679237,0,0,8329,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,0.7513937091127124,0,0,8329,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,7.272199091197205,0,0,3963,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,7.098588058592474,0,0,3889,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,18.177222796975986,0,0,579,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,4.53034077573455,0,0,5643,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,5.578570196572609,0,0,4477,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,8.855901961610302,0,0,2379,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,6.382425303314098,0,0,4636,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,8.850358763132173,0,0,2359,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,22.247216277074955,0,0,846,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,7.472983043048253,0,0,3421,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,11.238604444610148,0,0,2767,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,10.031466702667432,0,0,1572,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,19.480236099659226,0,0,1109,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,73.03144280375719,0,0,15,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,19.617175777163645,0,0,241,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,15.924422782241217,0,0,771,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,16.731516430395516,0,0,1616,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,22.693306237282922,0,0,271,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,1.2903307504629897,0,0,8570,transitional,0.06271862534519791
1,1,0,,,,,,,0,night,0.6906474653630711,0,1,8565,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,40.28151431311531,0,0,131,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,56.20375134408619,0,0,13,transitional,0.06271862534519791
1,0,0,2022.0,Thursday,10.0,6.0,3.0,1.0,0,morning,29.395324408997308,0,0,140,rainy,0.05774016923842708
1,0,0,2022.0,Sunday,5.0,6.0,6.0,2.0,1,morning,9.663939562067434,0,0,1668,rainy,0.05774016923842708
1,0,0,2022.0,Sunday,8.0,6.0,6.0,3.0,1,morning,6.862160960812278,0,0,3772,transitional,0.05774016923842708
1,0,0,2022.0,Sunday,12.0,6.0,6.0,3.0,1,afternoon,15.263837070504506,0,0,941,transitional,0.056882327399044724
1,0,0,2022.0,Wednesday,1.0,6.0,2.0,4.0,0,night,18.27249612492618,0,0,571,transitional,0.06271862534519791
1,0,0,2022.0,Wednesday,10.0,6.0,2.0,4.0,0,morning,6.862160960812278,0,0,3772,transitional,0.05774016923842708
1,0,0,2022.0,Wednesday,12.0,6.0,2.0,4.0,0,afternoon,3.547721790539785,0,0,6476,transitional,0.056882327399044724
1,0,0,2022.0,Wednesday,14.0,6.0,2.0,4.0,0,afternoon,45.29169859489987,0,0,142,transitional,0.056882327399044724
1,0,0,2022.0,Wednesday,17.0,6.0,2.0,4.0,0,evening,13.09473516457737,0,0,2398,transitional,0.05424886191198786
1,0,0,2022.0,Wednesday,17.0,6.0,2.0,4.0,0,evening,19.967196250268547,0,0,389,transitional,0.05424886191198786
1,0,0,2022.0,Wednesday,18.0,6.0,2.0,4.0,0,evening,14.469107712258927,0,0,2004,transitional,0.05424886191198786
1,0,0,2022.0,Friday,1.0,6.0,4.0,5.0,0,night,8.882151382792927,0,0,2306,transitional,0.06271862534519791
1,0,0,2022.0,Friday,7.0,6.0,4.0,5.0,0,morning,4.334345553339094,0,0,4544,transitional,0.05774016923842708
1,0,0,2022.0,Friday,16.0,6.0,4.0,5.0,0,afternoon,1.2343901834423223,0,0,8626,transitional,0.056882327399044724
1,0,0,2022.0,Friday,20.0,6.0,4.0,5.0,0,evening,16.67751350502872,0,0,861,transitional,0.05424886191198786
1,0,0,2022.0,Friday,21.0,6.0,4.0,5.0,0,night,12.101883803495673,0,0,2804,transitional,0.06271862534519791
1,1,0,2022.0,Monday,6.0,6.0,0.0,6.0,0,morning,96.61544305894674,0,1,1,dry,0.05774016923842708
1,0,0,2022.0,Monday,7.0,6.0,0.0,6.0,0,morning,6.086444273147514,0,0,4842,dry,0.05774016923842708
1,0,0,2022.0,Monday,11.0,6.0,0.0,6.0,0,morning,28.416570204336452,0,0,461,dry,0.05774016923842708
1,0,0,2022.0,Monday,12.0,6.0,0.0,6.0,0,afternoon,8.884556643348436,0,0,2302,dry,0.056882327399044724
1,0,0,2022.0,Monday,16.0,6.0,0.0,6.0,0,afternoon,4.7022061187591495,0,0,6842,dry,0.056882327399044724
1,0,0,2022.0,Monday,17.0,6.0,0.0,6.0,0,evening,4.6764150338525585,0,0,4112,dry,0.05424886191198786
1,0,0,2022.0,Monday,17.0,6.0,0.0,6.0,0,evening,6.4013301152423026,0,0,3007,dry,0.05424886191198786
1,0,0,2022.0,Monday,19.0,6.0,0.0,6.0,0,evening,9.649508241601458,0,0,2147,dry,0.05424886191198786
1,0,0,2022.0,Monday,19.0,6.0,0.0,6.0,0,evening,24.1295960032921,0,0,293,dry,0.05424886191198786
1,0,0,2022.0,Monday,20.0,6.0,0.0,6.0,0,evening,18.177222796975986,0,0,579,dry,0.05424886191198786
1,0,0,2022.0,Wednesday,6.0,6.0,2.0,7.0,0,morning,13.86088602737781,0,0,967,dry,0.05774016923842708
1,0,0,2022.0,Wednesday,7.0,6.0,2.0,7.0,0,morning,1.1290169866291755,0,0,8196,dry,0.05774016923842708
1,0,0,2022.0,Wednesday,8.0,6.0,2.0,7.0,0,morning,10.767354858346488,0,0,1286,dry,0.05774016923842708
1,0,0,2022.0,Wednesday,8.0,6.0,2.0,7.0,0,morning,15.263837070504506,0,0,941,dry,0.05774016923842708
1,0,0,2022.0,Wednesday,8.0,6.0,2.0,7.0,0,morning,9.18626063263603,0,0,2023,dry,0.05774016923842708
1,0,0,2022.0,Wednesday,11.0,6.0,2.0,7.0,0,morning,20.44462449627674,0,0,1096,dry,0.05774016923842708
1,0,0,2022.0,Wednesday,18.0,6.0,2.0,7.0,0,evening,8.873696322064003,0,0,3430,dry,0.05424886191198786
1,0,0,2022.0,Saturday,11.0,6.0,5.0,8.0,1,morning,4.713272756432981,0,0,5229,dry,0.05774016923842708
1,0,0,2022.0,Saturday,18.0,6.0,5.0,8.0,1,evening,8.855901961610302,0,0,2379,dry,0.05424886191198786
1,0,0,2022.0,Saturday,23.0,6.0,5.0,8.0,1,night,2.2777270147291238,0,0,8680,dry,0.06271862534519791
1,0,0,2022.0,Tuesday,6.0,6.0,1.0,9.0,0,morning,9.224946533463743,0,0,3023,transitional,0.05774016923842708
1,1,0,2022.0,Tuesday,7.0,6.0,1.0,9.0,0,morning,0.8640304465304831,0,1,8464,transitional,0.05774016923842708
1,0,0,2022.0,Tuesday,12.0,6.0,1.0,9.0,0,afternoon,4.672135733168352,0,0,5437,transitional,0.056882327399044724
1,1,0,2022.0,Tuesday,18.0,6.0,1.0,9.0,0,evening,15.581688748467098,0,1,1902,transitional,0.05424886191198786
1,0,0,2022.0,Thursday,6.0,6.0,3.0,10.0,0,morning,7.3207353448467645,0,0,3945,transitional,0.05774016923842708
1,0,0,2022.0,Thursday,8.0,6.0,3.0,10.0,0,morning,3.078478512397863,0,0,8005,transitional,0.05774016923842708
1,0,0,2022.0,Thursday,8.0,6.0,3.0,10.0,0,morning,5.878815440051547,0,0,4390,transitional,0.05774016923842708
1,0,0,2022.0,Thursday,9.0,6.0,3.0,10.0,0,morning,4.308594391654832,0,0,5852,transitional,0.05774016923842708
1,0,0,2022.0,Thursday,14.0,6.0,3.0,10.0,0,afternoon,3.132093308245834,0,0,7657,transitional,0.056882327399044724
1,0,0,2022.0,Thursday,15.0,6.0,3.0,10.0,0,afternoon,7.6379374059526794,0,0,2941,transitional,0.056882327399044724
1,0,0,2022.0,Thursday,15.0,6.0,3.0,10.0,0,afternoon,6.001023039131105,0,0,4696,transitional,0.056882327399044724
1,0,0,2022.0,Thursday,17.0,6.0,3.0,10.0,0,evening,9.508184207829705,0,0,2115,transitional,0.05424886191198786
1,0,0,2022.0,Thursday,17.0,6.0,3.0,10.0,0,evening,8.882151382792927,0,0,2306,transitional,0.05424886191198786
1,0,0,2022.0,Thursday,18.0,6.0,3.0,10.0,0,evening,9.039544930882089,0,0,2873,transitional,0.05424886191198786
1,0,0,2022.0,Thursday,19.0,6.0,3.0,10.0,0,evening,11.034422874010628,0,0,1929,transitional,0.05424886191198786
1,0,0,2022.0,Thursday,19.0,6.0,3.0,10.0,0,evening,7.208918749884592,0,0,3916,transitional,0.05424886191198786
1,0,0,2022.0,Thursday,19.0,6.0,3.0,10.0,0,evening,16.61797528107228,0,0,1653,transitional,0.05424886191198786
1,0,0,2022.0,Thursday,19.0,6.0,3.0,10.0,0,evening,21.564407347212267,0,0,956,transitional,0.05424886191198786
1,0,0,2022.0,Sunday,4.0,6.0,6.0,11.0,1,night,29.6974034354029,0,0,185,transitional,0.06271862534519791
1,0,0,2022.0,Sunday,10.0,6.0,6.0,11.0,1,morning,76.03257685462978,0,0,1,transitional,0.05774016923842708
1,0,0,2022.0,Sunday,14.0,6.0,6.0,11.0,1,afternoon,1.9733871291535305,0,0,8120,transitional,0.056882327399044724
1,0,0,2022.0,Sunday,16.0,6.0,6.0,11.0,1,afternoon,18.27249612492618,0,0,571,transitional,0.056882327399044724
1,0,0,2022.0,Tuesday,1.0,6.0,1.0,12.0,0,night,5.445445899342551,0,0,3300,rainy,0.06271862534519791
1,0,0,2022.0,Tuesday,16.0,6.0,1.0,12.0,0,afternoon,5.922224345339385,0,0,4043,rainy,0.056882327399044724
1,0,0,2022.0,Tuesday,19.0,6.0,1.0,12.0,0,evening,18.25698712929729,0,0,569,rainy,0.05424886191198786
1,0,0,2022.0,Tuesday,23.0,6.0,1.0,12.0,0,night,23.262723576390343,0,0,70,rainy,0.06271862534519791
1,1,0,,,,,,,0,night,10.177673520526364,0,1,3137,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,12.835123005340607,0,0,1551,transitional,0.06271862534519791
1,1,0,,,,,,,0,night,32.96886407912687,0,1,148,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,1.8527923769548282,0,0,8046,transitional,0.06271862534519791
1,0,0,,,,,,,0,night,6.751385704226189,0,0,4019,transitional,0.06271862534519791
